age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
49,2,182752,6,2,0,5,4,0,0,0,40,38,1
31,2,173002,5,4,0,3,4,0,0,0,40,38,0
59,2,261232,3,0,4,1,4,1,0,0,40,38,0
27,2,164607,9,2,7,0,4,1,0,0,40,38,0
38,4,129573,10,4,9,1,4,1,0,0,40,38,1
51,0,36186,9,2,9,0,4,1,0,0,40,38,1
24,2,325744,5,4,2,1,4,1,0,0,40,38,0
58,3,329793,9,2,3,0,4,1,0,0,45,38,1
46,2,133616,6,0,0,4,4,0,0,0,40,38,0
55,2,83401,0,6,6,4,4,0,0,0,40,38,0
67,2,239880,5,0,0,1,4,0,0,0,15,38,0
25,2,201737,6,0,0,4,4,0,0,0,40,38,0
51,2,192182,6,2,6,0,4,1,7298,0,40,38,1
33,2,143540,5,2,2,0,4,1,0,0,40,38,0
46,2,32372,5,2,13,0,4,1,0,0,40,38,0
51,2,245873,6,2,0,5,4,0,0,0,40,38,0
42,1,199095,7,6,9,4,2,0,0,0,40,38,0
53,2,104461,9,4,7,1,4,1,8614,0,50,21,1
33,1,183923,10,2,9,5,4,0,7688,0,35,38,1
30,2,129707,9,2,9,0,4,1,8614,0,35,38,1
41,1,430828,6,0,2,1,4,1,0,0,40,38,0
42,5,184682,8,0,7,1,4,0,0,0,40,38,0
34,2,69251,5,2,13,0,1,1,0,0,40,38,1
31,2,225507,7,4,7,4,4,0,0,0,40,38,0
46,2,167515,6,2,9,0,4,1,0,1887,50,38,1
35,2,407068,0,3,7,1,4,1,0,0,40,12,0
46,1,125892,6,2,10,0,4,1,0,0,40,38,1
43,1,35824,10,2,9,5,4,0,0,0,40,38,1
35,2,67083,5,2,7,0,1,1,0,0,40,2,0
23,2,107801,9,4,0,3,4,0,0,0,20,38,0
43,2,118536,5,0,6,2,2,1,0,0,40,38,0
61,2,198078,5,2,13,0,4,1,0,0,40,38,1
29,2,78261,11,4,9,3,4,1,0,0,50,38,0
21,2,234108,5,4,11,1,4,1,0,0,40,38,0
36,1,241998,9,2,9,0,4,1,0,1672,50,38,0
40,2,92717,5,4,7,4,2,0,0,0,40,38,0
23,2,257683,9,4,9,3,4,1,0,0,40,38,0
67,2,40388,9,4,3,1,4,1,0,0,55,38,0
24,2,55424,9,4,3,3,4,1,0,0,40,38,0
20,2,169600,6,4,9,3,4,0,2176,0,15,38,0
40,1,319271,10,2,3,0,4,1,0,0,60,38,1
37,4,75050,7,2,2,0,4,1,0,0,55,38,0
31,2,182896,5,4,2,1,4,0,0,0,40,38,0
22,2,188274,5,4,13,3,4,1,0,0,40,38,0
25,2,211497,6,2,3,0,4,1,0,0,40,38,0
47,1,172246,10,2,9,0,4,1,0,0,60,38,1
48,1,219962,7,2,2,0,4,1,0,0,40,38,0
28,2,209801,1,2,6,5,4,0,0,0,40,38,0
20,5,178517,6,4,4,1,4,1,0,0,40,38,0
51,2,169364,6,0,5,1,4,0,0,0,40,20,0
32,0,164707,5,2,0,5,4,0,0,0,40,38,1
55,2,144084,2,2,7,0,4,1,0,0,40,38,0
41,1,133692,9,0,10,4,4,0,0,0,40,38,0
46,2,184169,10,2,9,5,4,0,7688,0,35,38,1
45,3,145290,5,2,7,0,4,1,0,0,40,38,1
65,1,32372,5,2,2,0,4,1,0,0,40,38,0
45,2,178319,11,2,9,0,4,1,7688,0,50,38,1
22,2,235829,6,4,0,3,4,0,0,0,40,38,0
42,4,54202,11,2,9,0,4,1,0,0,50,38,1
37,2,220237,9,2,3,0,4,1,5178,0,40,38,1
24,2,59146,9,2,3,5,4,0,0,0,40,38,0
67,2,64148,6,0,7,4,2,0,0,0,41,38,0
28,2,196621,5,3,12,1,4,0,0,0,37,38,0
56,2,195668,2,2,7,0,4,1,0,0,35,4,1
31,5,263000,7,2,10,0,4,1,0,0,38,38,0
33,2,430828,6,5,3,4,4,0,0,0,40,38,0
45,2,217654,6,2,5,0,4,1,0,0,40,10,1
53,2,139671,9,2,9,0,4,1,0,1887,40,38,1
47,2,102771,0,2,5,0,4,1,0,0,40,31,0
40,2,213019,5,0,11,4,4,0,0,0,30,38,0
35,2,228493,6,4,11,3,4,1,0,0,48,38,0
65,4,32372,0,2,4,0,4,1,0,0,40,38,0
42,2,32372,6,2,7,5,2,0,0,0,30,38,0
23,0,41432,9,4,9,1,4,0,0,0,15,38,0
39,2,235259,6,0,0,1,4,0,0,0,40,38,0
39,2,343476,5,2,2,0,4,1,0,0,30,38,0
37,2,326886,5,2,13,0,4,1,0,0,40,38,0
25,2,248313,7,4,0,1,4,0,0,0,40,38,0
31,4,32372,5,4,7,4,4,0,0,0,40,38,0
39,2,188540,5,0,3,1,4,1,0,0,45,38,0
39,2,237943,9,2,11,0,4,1,0,0,30,38,1
25,2,198870,9,4,0,3,2,1,0,0,35,38,0
30,2,233980,3,2,13,0,4,1,0,0,40,38,0
37,2,171090,1,2,6,5,2,0,0,0,48,38,0
22,2,353039,5,4,2,4,4,0,0,0,36,25,0
46,0,213140,10,2,3,0,4,1,0,1887,40,38,1
54,2,188136,9,0,11,1,4,0,0,1408,38,38,0
33,2,130057,8,4,2,1,4,1,0,0,45,38,0
67,5,345339,9,4,3,1,4,1,0,0,40,38,0
36,2,182074,6,0,0,1,4,1,0,0,45,38,0
53,1,176557,10,0,9,4,4,0,0,0,50,38,0
55,5,71630,5,0,0,1,4,0,0,1617,40,38,0
18,2,159849,3,4,10,3,4,0,0,0,30,38,0
36,2,183425,6,0,5,1,4,1,0,0,40,38,0
36,4,125933,11,4,9,1,4,1,0,0,55,38,1
40,1,180123,5,3,4,3,2,1,0,0,40,38,0
36,2,430828,5,2,13,0,2,1,0,0,50,38,1
28,2,183802,5,2,13,0,4,1,0,0,55,38,0
39,2,77005,10,2,9,0,4,1,8614,0,40,38,1
49,2,80914,0,4,6,1,4,1,0,0,45,38,0
63,3,165667,5,2,3,0,4,1,0,0,40,38,0
61,2,123991,6,2,5,0,4,1,0,0,20,38,0
48,3,181307,5,2,2,0,4,1,0,0,60,38,1
55,2,124137,5,3,6,1,4,1,0,0,40,30,0
20,2,291979,5,2,11,2,4,1,0,0,20,38,0
49,2,91251,5,2,7,0,1,1,0,0,40,2,0
27,0,148153,5,2,5,0,1,1,0,0,40,38,0
37,2,131463,2,0,7,4,4,0,0,0,33,38,0
32,5,127651,5,2,10,0,4,1,0,0,40,38,0
33,3,239018,11,2,9,0,4,1,0,0,60,38,0
47,2,276087,7,2,7,0,4,1,0,0,26,38,0
34,2,386877,5,2,6,0,2,1,0,0,40,38,0
61,2,210464,5,0,0,2,2,0,0,0,35,38,0
25,2,430828,5,4,2,3,2,1,0,0,40,38,0
26,2,245465,8,4,11,3,4,1,0,0,30,38,0
18,2,198087,5,4,11,3,4,0,0,0,30,38,0
35,2,32372,5,2,11,0,4,1,0,0,50,38,0
56,2,314727,5,2,2,0,4,1,0,0,35,38,1
40,5,269733,7,4,2,1,4,1,0,0,40,38,0
24,2,177287,4,4,7,3,4,0,0,0,38,38,0
66,2,167711,5,6,11,1,4,0,0,0,40,38,1
42,2,112181,5,2,6,5,4,0,0,0,40,38,0
28,2,339002,5,4,13,3,4,1,0,0,20,38,0
39,5,32372,6,0,0,4,4,0,0,0,35,38,0
65,4,37092,7,2,4,0,4,1,0,0,25,38,0
20,2,216563,6,4,7,3,4,0,0,0,20,38,0
52,2,204447,5,2,6,0,4,1,4386,0,40,38,1
39,2,187089,6,0,11,1,4,0,0,0,40,38,0
18,2,423052,5,4,6,1,4,0,0,0,30,38,0
49,2,169180,0,2,6,5,4,0,0,0,40,16,0
21,2,104981,6,4,9,3,4,1,0,0,48,38,0
38,2,269323,5,2,0,0,4,1,0,0,40,38,1
55,2,141549,5,2,2,0,4,1,0,0,40,38,0
27,2,214858,2,2,2,2,4,1,0,0,55,38,0
34,2,173524,5,5,0,4,4,0,0,0,40,38,0
54,1,365049,6,4,9,1,4,0,0,0,40,25,0
38,2,60355,5,4,0,4,4,0,0,0,40,38,0
32,2,86808,5,0,0,2,4,0,0,0,40,38,0
33,5,174171,6,5,12,1,4,1,0,0,15,38,0
32,0,430828,8,2,10,0,4,1,0,0,50,38,0
34,2,294064,10,2,3,0,4,1,0,0,50,9,0
46,2,120131,9,2,7,0,4,1,0,0,30,38,1
48,2,199058,10,2,3,0,4,1,0,0,40,38,1
23,2,152328,6,4,3,3,4,1,0,0,40,38,0
48,0,88564,0,3,5,4,4,1,0,0,40,38,0
67,2,95113,5,2,3,0,4,1,0,0,37,38,1
25,2,178421,9,4,7,1,4,0,0,0,20,38,0
43,2,430828,6,2,2,0,4,1,4064,0,38,38,0
27,1,225291,8,4,9,1,4,0,0,0,40,38,0
56,2,205735,0,5,6,4,4,1,0,0,40,38,0
54,4,58898,6,2,2,0,4,1,0,1579,48,38,0
39,2,355468,5,2,11,0,4,1,0,1887,46,38,1
60,4,184362,5,2,11,5,4,0,0,0,25,38,0
27,2,347513,6,4,0,1,4,0,0,0,40,38,0
21,2,138768,6,4,11,3,4,1,0,0,40,38,0
24,2,32372,6,4,9,3,4,0,0,0,40,38,0
31,2,126501,6,2,2,0,4,1,0,0,40,38,0
22,2,60783,2,4,2,3,4,1,0,0,15,38,0
26,2,179772,9,4,3,1,4,0,0,0,45,38,0
45,3,281911,5,2,2,0,4,1,0,0,48,38,0
33,2,70447,5,4,13,2,1,1,0,0,40,38,0
29,2,327964,1,0,6,4,2,0,0,0,40,38,0
67,2,430828,5,6,0,1,4,0,6360,0,40,38,0
35,4,153066,5,2,2,0,4,1,0,0,60,38,1
53,5,77651,5,2,2,0,4,1,0,0,40,38,0
40,2,119493,6,4,3,3,4,0,0,0,40,38,0
20,2,256240,5,4,7,3,4,1,0,0,30,38,0
67,2,177374,5,6,0,4,4,0,1848,0,15,38,0
41,1,37848,5,4,7,4,4,0,0,0,25,38,0
45,2,129336,10,2,0,0,4,1,0,0,45,38,1
27,2,183511,5,2,5,0,4,1,0,0,40,38,0
46,3,120131,11,2,9,0,4,1,8614,0,60,38,1
55,2,190508,6,2,13,0,2,1,0,0,35,38,0
31,2,363130,6,2,3,0,2,1,0,0,40,38,1
45,2,240356,6,0,11,1,4,0,0,0,55,38,0
64,2,133166,5,2,3,0,4,1,0,0,15,38,0
38,2,32916,6,2,3,0,4,1,0,0,45,38,0
18,2,117477,2,4,7,3,4,1,0,0,40,38,0
33,2,34748,5,2,0,5,4,0,0,1887,20,38,1
22,2,430828,4,3,7,4,2,0,0,0,50,38,0
23,2,95989,6,4,7,3,4,0,0,0,30,38,0
25,2,118088,5,4,2,4,4,1,0,0,40,38,0
33,2,150570,9,2,9,0,4,1,3103,0,43,38,1
37,2,179731,5,4,7,4,4,0,0,0,35,38,0
53,2,122109,5,5,0,4,4,0,0,1876,38,38,0
28,1,163942,6,4,10,3,4,1,0,0,40,38,0
33,2,106670,9,2,9,5,4,0,0,0,40,38,1
41,2,123403,5,2,0,0,4,1,0,0,40,38,0
61,3,119986,9,2,11,0,4,1,0,0,50,38,0
25,2,66622,6,4,7,3,4,0,0,0,25,38,0
35,2,260578,5,0,3,4,4,0,0,0,40,38,1
64,1,96076,7,2,3,0,4,1,0,0,40,38,1
28,2,70604,5,2,5,0,4,1,0,0,38,38,0
39,4,230329,6,4,9,1,4,1,0,1564,15,38,1
53,2,49715,5,0,13,4,4,1,0,0,40,38,0
28,2,116531,5,4,0,1,4,0,0,0,40,38,0
38,0,214542,6,0,5,4,2,0,0,0,40,38,0
25,1,335005,9,4,9,1,4,1,0,0,35,21,0
19,2,258633,6,4,7,1,4,0,0,0,30,38,0
20,2,203240,8,4,0,1,4,0,0,0,30,38,0
55,1,99131,5,2,9,2,4,0,0,1887,40,38,1
52,5,125796,10,2,9,5,2,0,0,1848,40,38,1
30,2,167790,5,4,0,3,4,0,0,0,40,38,0
47,2,133758,5,0,3,1,4,0,0,1887,40,38,0
22,2,106843,2,4,2,2,4,1,0,0,30,38,0
24,2,117959,5,2,5,0,4,1,4386,0,40,38,1
26,2,174921,9,4,11,1,4,0,0,0,40,38,0
27,2,134152,5,2,6,0,4,1,0,0,45,38,0
57,2,99364,1,2,6,0,4,1,0,0,40,32,0
18,1,155905,10,4,9,3,4,0,0,0,60,38,0
30,2,430828,9,4,9,1,4,1,0,0,45,38,0
34,4,304622,9,0,9,4,4,0,0,0,50,38,0
40,2,198692,6,2,0,0,4,1,5178,0,60,38,1
60,2,178050,5,0,7,4,2,0,0,0,38,38,0
25,2,162687,4,2,2,0,4,1,0,0,40,38,1
39,2,113151,9,2,11,0,4,1,0,0,55,38,0
48,2,158924,5,2,0,5,4,0,0,0,40,38,1
27,4,141795,6,2,3,0,4,1,0,0,30,38,0
33,4,33404,5,0,2,1,4,1,0,0,65,38,1
65,3,178771,5,2,3,0,4,1,0,0,40,38,0
52,2,168553,5,2,2,0,4,1,0,1887,40,38,1
27,2,110648,9,4,12,3,4,1,0,0,40,38,0
32,2,151053,6,4,2,4,4,1,0,0,40,38,0
45,4,142871,6,5,11,4,4,1,0,0,50,38,0
27,2,183523,9,4,3,1,4,1,0,0,45,38,0
57,4,222216,6,2,3,5,4,0,0,0,60,38,0
44,2,121874,6,0,11,4,4,1,0,0,55,38,1
30,2,430828,10,2,9,0,4,1,0,0,44,38,1
26,2,34393,6,0,0,1,4,0,0,0,40,38,0
28,0,42003,6,2,0,0,4,1,0,0,40,38,1
61,2,180418,5,2,13,0,4,1,0,0,40,38,1
49,4,199590,5,2,2,0,4,1,0,0,50,25,0
33,2,144949,10,2,9,0,4,1,8614,0,40,38,1
50,2,155594,8,2,6,0,4,1,0,0,50,38,1
53,4,162576,0,2,12,0,4,1,0,0,70,38,0
33,2,232475,5,2,2,0,4,1,0,0,40,38,1
22,2,269474,6,4,0,3,4,1,0,0,15,38,0
45,1,140644,9,0,10,1,4,1,0,0,40,38,1
47,4,159726,5,2,2,0,4,1,0,0,40,38,1
52,0,290856,9,2,9,0,4,1,0,0,40,38,1
57,2,217886,5,6,0,1,4,0,0,0,36,38,0
58,2,106546,5,0,0,4,4,0,2174,0,40,38,0
50,1,220640,10,0,9,1,0,0,0,0,50,38,1
33,0,88913,6,4,0,3,1,0,0,0,40,38,0
34,4,288486,3,2,2,0,4,1,0,0,40,38,0
20,2,227411,6,4,7,3,4,0,0,0,20,38,0
37,1,99935,10,2,10,0,4,1,7688,0,50,38,1
57,2,201112,8,0,0,1,2,0,0,0,40,38,0
57,4,123778,5,2,11,0,4,1,0,0,48,38,0
21,2,204596,8,4,0,3,4,0,0,0,15,38,0
40,2,190290,6,0,11,1,4,1,0,0,40,38,0
23,2,196674,6,5,2,1,4,1,0,0,40,38,0
54,2,108435,5,2,0,0,4,1,0,0,20,38,0
38,2,186359,6,2,3,0,4,1,0,0,40,38,1
32,2,137076,6,2,3,0,4,1,8614,0,60,38,1
22,5,262819,6,4,0,1,4,0,0,0,40,38,0
27,2,171655,5,4,0,1,4,0,0,0,42,38,0
42,2,183319,0,2,7,0,4,1,0,0,40,7,0
36,2,127306,5,4,0,1,4,0,0,0,47,38,0
22,2,68678,5,2,11,0,2,1,0,0,40,38,0
40,5,140108,1,5,6,1,2,1,0,0,40,38,0
26,2,263444,5,2,6,0,4,1,0,0,45,38,0
46,5,265554,5,4,13,1,2,1,0,0,40,38,0
28,2,410216,3,2,2,1,4,1,0,0,60,38,1
46,5,32372,9,4,3,1,4,1,0,0,45,38,0
55,2,188917,5,0,5,1,4,0,0,0,40,38,0
67,2,98695,6,0,0,1,4,0,0,0,20,38,0
27,2,411950,9,4,9,1,4,1,0,0,60,38,0
50,2,237819,5,2,13,0,4,1,0,0,40,38,1
67,2,187424,5,2,2,0,4,1,0,0,20,38,0
42,0,198316,10,2,3,0,4,1,0,0,40,38,1
36,1,139703,10,4,9,1,2,0,0,0,40,38,0
51,2,152596,5,2,10,0,4,1,0,0,40,38,0
43,2,194726,11,2,9,0,4,1,8614,0,55,38,1
44,2,82601,9,2,13,0,4,1,0,0,40,38,0
60,2,122276,0,2,2,0,4,1,0,0,45,21,0
47,5,188386,9,2,9,0,4,1,0,0,45,38,1
67,2,92298,3,2,6,0,4,1,0,0,15,38,0
27,2,390657,5,2,5,0,2,1,0,0,40,38,0
50,2,89041,5,2,2,0,4,1,8614,0,50,38,1
35,2,314897,0,2,2,0,4,1,0,0,40,32,0
45,2,88781,9,2,2,0,4,1,0,0,40,10,1
57,2,41762,5,2,2,0,1,1,0,0,40,34,1
34,2,430828,5,2,2,0,4,1,0,0,40,26,0
19,2,307496,6,4,7,3,4,0,0,0,16,38,0
25,2,324372,5,4,5,3,2,1,0,0,40,38,0
39,2,99270,9,2,9,5,4,0,0,0,50,10,1
28,2,160731,5,2,2,0,4,1,0,0,40,30,1
48,5,148306,10,0,9,4,4,0,0,0,40,38,0
38,2,259019,5,2,2,0,4,1,0,0,44,38,0
53,2,224894,0,2,8,5,2,0,0,0,15,13,0
19,2,258470,5,4,5,1,4,1,0,0,40,38,0
41,2,197919,5,2,0,5,4,0,0,0,60,38,0
23,2,213719,8,4,11,3,2,0,0,0,36,38,0
32,2,226535,5,4,2,1,4,1,0,0,40,38,0
35,2,146042,6,0,6,1,0,1,0,0,40,38,0
21,2,180339,7,4,4,1,4,0,0,1602,30,38,0
24,2,99970,9,4,12,3,4,1,0,0,40,38,0
34,2,300687,5,2,2,0,2,1,0,0,40,38,0
29,1,219906,9,2,9,5,4,0,0,0,25,38,1
55,2,158641,5,6,0,1,4,0,0,0,40,38,0
28,2,239539,5,3,6,3,1,1,0,0,40,29,0
46,1,102308,5,4,2,3,4,1,0,0,40,38,0
38,2,186934,5,2,6,0,4,1,0,0,40,38,0
29,2,234447,6,0,0,1,2,0,0,0,40,38,0
35,2,125933,9,2,2,0,4,1,0,0,50,38,1
29,2,142760,5,4,5,1,2,1,0,0,40,38,0
41,5,309056,11,2,9,0,4,1,0,0,50,38,1
40,4,48859,5,2,2,0,4,1,0,0,32,38,0
30,2,110594,5,0,0,3,4,0,0,0,40,38,0
67,2,426562,3,0,7,1,2,0,0,0,35,38,0
18,2,169037,3,4,5,3,4,1,0,0,40,38,0
46,3,123075,5,2,10,0,4,1,0,0,70,38,0
38,2,195744,9,4,7,1,4,1,0,0,48,38,0
36,2,81896,9,4,9,1,4,0,0,0,45,38,0
24,4,172047,8,4,2,3,4,1,0,0,40,38,0
28,2,253814,5,0,7,4,4,0,0,0,35,38,0
28,2,66473,5,2,6,0,4,1,0,0,40,38,0
42,1,271521,6,2,10,0,3,1,0,0,40,38,1
48,2,265295,9,2,3,0,4,1,0,0,40,38,1
37,4,174308,5,2,2,0,4,1,0,0,40,38,0
32,2,196342,11,4,9,1,4,1,0,0,40,38,1
55,2,223594,6,2,2,0,2,1,7688,0,40,32,1
30,2,149787,6,2,5,0,4,1,0,0,40,38,0
67,2,124686,0,6,6,1,4,0,0,0,15,38,0
45,2,50163,5,0,7,1,4,0,0,0,30,38,0
26,2,175789,5,0,5,3,4,0,0,0,40,38,0
22,2,218215,6,4,3,3,4,0,0,0,40,38,0
22,2,166371,6,4,2,3,4,1,0,0,40,38,0
36,2,169469,6,2,3,0,4,1,7298,0,40,38,1
52,2,145081,0,4,6,1,2,0,0,0,40,38,0
67,2,214521,11,6,9,4,4,0,0,0,16,38,0
26,1,287233,9,2,9,5,2,0,0,0,40,38,1
46,4,197836,5,2,4,0,4,1,0,1672,50,38,0
53,2,158294,10,2,9,0,4,1,7298,0,40,38,1
18,2,127366,3,4,11,3,4,0,0,0,15,38,0
29,2,203697,9,2,9,3,4,1,0,0,70,38,0
41,2,168730,6,2,11,0,4,1,0,0,50,38,1
45,2,165232,6,0,12,1,2,0,0,0,40,37,0
57,2,175942,6,0,3,1,4,0,0,0,50,38,1
30,0,356689,9,2,0,0,4,1,0,0,30,23,0
46,2,132912,5,2,11,0,4,1,0,0,45,38,1
45,2,187226,8,2,5,0,4,1,0,0,40,38,0
40,2,202565,8,2,11,0,4,1,0,0,52,38,0
38,5,103925,5,0,7,4,4,0,2036,0,20,38,0
59,4,70623,0,2,11,0,4,1,0,0,70,38,0
36,2,102729,6,4,2,1,4,1,0,0,40,38,0
40,2,430828,0,4,4,3,4,1,0,0,40,38,0
18,2,256967,2,4,11,2,2,0,0,0,40,38,0
63,2,102412,5,0,11,1,4,0,0,0,40,38,0
29,2,159788,10,4,9,1,4,0,0,0,70,38,0
27,2,55743,9,2,3,5,2,0,0,0,45,38,1
47,5,148171,11,0,9,4,4,1,0,0,50,9,1
20,1,271354,5,4,0,3,4,1,0,0,40,38,0
48,2,98524,8,2,2,0,4,1,0,0,45,38,0
29,2,272913,5,2,0,0,4,1,0,0,30,25,0
22,2,324445,5,4,12,1,4,0,0,0,40,38,0
42,2,155469,8,6,12,4,4,0,0,0,24,38,0
36,2,102945,7,0,2,1,4,1,0,0,40,38,0
60,2,291904,2,0,7,1,2,0,0,0,40,38,0
41,0,186601,5,5,3,1,2,0,0,0,40,38,0
43,2,172401,5,2,11,0,4,1,0,0,40,38,1
33,2,193285,9,2,9,0,4,1,0,0,38,38,1
34,2,176244,0,2,7,5,4,0,0,0,40,38,0
32,2,117779,5,4,13,3,4,0,0,0,35,38,0
52,2,169182,1,6,7,1,4,0,0,0,25,32,0
27,2,180758,8,4,11,1,4,1,0,0,40,38,0
60,1,141637,10,2,9,0,4,1,0,0,40,38,1
41,4,169023,9,2,0,5,4,0,7688,0,40,38,1
34,4,101266,9,4,11,1,4,1,0,0,62,38,0
30,2,164190,5,2,3,0,4,1,0,0,40,38,1
35,2,142282,6,5,7,4,4,0,0,0,25,38,0
39,0,103984,9,0,3,4,2,0,0,0,40,38,0
64,2,187601,6,6,0,1,4,0,0,0,40,38,0
18,4,36218,3,4,4,3,4,1,0,0,20,38,0
37,1,249392,7,2,10,0,4,1,0,0,40,38,1
43,4,110355,5,2,13,0,4,1,0,0,45,38,0
30,4,117944,5,2,9,0,4,1,0,0,25,38,0
18,2,163836,2,4,11,3,4,0,0,0,15,38,0
29,2,145592,5,4,2,1,4,1,0,0,40,12,0
24,2,108495,6,4,0,3,4,1,0,0,40,18,0
27,4,212041,9,4,11,1,4,1,0,0,50,38,0
67,3,182451,9,5,3,1,4,1,0,0,40,38,0
30,2,124020,5,3,0,1,4,1,0,0,40,38,0
29,2,199116,5,2,6,0,4,1,0,0,40,32,0
61,2,107438,0,2,13,0,2,1,0,1651,40,38,0
67,2,405362,0,6,7,4,2,0,0,0,38,38,0
32,2,175856,9,2,12,0,4,1,0,1887,40,38,1
27,4,420054,5,4,2,4,4,1,8614,0,50,38,1
27,2,86681,9,4,7,1,4,0,0,0,40,38,0
19,2,187161,6,4,11,3,4,0,0,0,25,38,0
44,5,430828,10,2,9,0,2,1,0,0,60,38,1
36,2,219483,6,4,0,1,4,0,0,0,40,38,0
45,2,199058,10,2,3,0,4,1,7298,0,50,38,1
29,2,192010,9,4,9,1,4,0,0,0,60,30,0
34,0,419691,9,2,10,0,4,1,7298,0,54,38,1
28,1,356089,9,4,9,2,4,1,0,0,50,38,0
34,2,430828,0,4,5,3,4,1,0,0,40,7,0
18,2,36882,5,4,0,3,4,0,0,0,20,38,0
39,2,203180,6,0,4,4,4,0,0,0,45,38,0
34,2,183811,6,4,5,1,4,1,0,0,40,38,0
35,1,103966,10,0,0,4,4,0,0,0,41,38,0
24,2,304602,5,4,5,3,4,1,0,0,40,38,0
41,2,57233,9,2,11,0,4,1,0,0,70,38,0
50,5,289207,11,2,9,0,4,1,0,1887,45,38,1
67,2,224019,6,0,3,1,4,1,0,0,30,38,0
35,2,267966,3,4,6,1,4,1,0,0,50,38,0
47,2,214800,7,2,5,0,4,1,0,0,40,38,0
43,1,241528,10,0,9,4,4,0,0,0,40,38,0
35,2,197365,5,2,4,0,4,1,0,0,40,38,0
34,2,296724,6,4,3,1,4,0,0,0,17,38,0
26,2,136226,5,4,2,3,4,1,0,0,40,38,0
50,2,40623,6,0,11,1,4,0,0,0,40,38,0
22,2,264874,5,4,2,3,4,0,0,0,40,38,0
20,2,112847,5,4,4,3,1,1,0,0,40,38,0
52,4,89028,5,2,2,0,1,1,0,0,40,38,0
67,5,210673,5,2,10,0,4,1,0,0,28,38,0
55,2,60193,5,0,0,1,4,0,0,0,40,38,0
18,2,216137,3,4,11,3,4,0,0,0,15,38,0
36,2,139743,6,6,9,3,4,0,0,0,40,38,0
39,1,423605,4,2,13,0,4,1,0,1848,40,26,1
27,2,298871,9,4,7,1,1,1,0,0,40,29,0
42,2,318255,5,0,0,4,4,0,0,0,40,38,0
22,2,347867,5,3,11,1,4,1,0,1719,40,38,0
57,2,279636,7,4,2,1,4,1,0,0,40,38,1
34,2,405386,6,4,2,1,2,1,0,0,28,38,0
31,2,297188,10,4,9,1,4,0,0,0,60,38,0
24,2,182342,9,4,11,3,4,1,0,0,40,38,0
41,4,229148,5,4,7,1,2,1,0,0,60,22,0
30,2,189620,6,0,9,1,4,0,6849,0,40,8,0
18,2,413557,3,4,0,3,4,0,0,0,32,38,0
26,3,246025,5,5,11,4,4,0,0,0,20,15,0
32,2,390997,0,4,4,1,3,1,0,0,50,25,0
55,2,102058,2,2,3,0,4,1,0,0,45,38,0
19,2,247298,4,3,7,3,3,0,0,0,20,38,0
28,2,140108,10,0,9,1,4,0,0,0,50,38,0
49,2,81654,11,2,9,0,4,1,0,0,60,38,1
23,2,177526,9,4,3,1,4,1,0,0,40,38,0
43,2,64631,5,2,2,0,4,1,0,0,40,38,0
40,2,110028,6,2,2,0,4,1,0,0,40,38,0
41,2,203761,9,2,9,0,4,1,0,0,40,38,1
23,2,163870,6,4,2,3,4,1,0,0,40,38,0
59,0,117299,5,2,2,0,4,1,0,1887,40,38,1
20,2,50648,5,4,5,3,4,1,0,0,35,38,0
21,2,166517,5,4,2,3,4,1,0,0,40,38,0
44,3,181762,6,2,3,0,4,1,0,0,50,38,0
31,4,340880,9,2,11,0,4,1,0,0,48,38,0
50,4,114758,9,4,2,1,4,1,4416,0,45,38,0
54,2,138847,5,2,6,0,4,1,0,0,45,38,1
28,2,215014,5,2,13,0,4,1,0,0,50,38,0
34,2,183778,5,0,13,1,4,1,0,0,40,38,0
46,2,273629,10,2,3,0,4,1,0,0,40,38,1
28,3,113870,9,2,3,0,4,1,0,0,60,38,1
23,2,213955,5,4,0,3,2,1,0,1887,40,38,0
29,2,114982,9,2,12,0,4,1,0,0,40,38,1
35,2,205338,5,2,2,0,4,1,0,0,40,38,0
41,4,57924,6,2,4,0,4,1,7688,0,50,38,1
35,4,202027,10,2,3,0,4,1,7688,0,55,38,1
20,2,281356,5,2,5,0,3,1,0,0,40,38,0
42,2,32372,10,0,9,1,4,0,2354,0,16,38,0
56,2,98809,0,2,6,5,4,0,5013,0,45,38,0
31,2,38223,9,4,11,3,4,1,0,0,45,38,0
23,2,172232,5,4,12,3,4,1,0,0,50,38,0
60,2,140544,5,4,5,1,4,1,0,0,40,38,0
28,2,221366,6,4,2,3,4,1,0,0,40,38,0
32,2,180799,6,2,13,0,4,1,0,0,60,38,1
36,2,111499,10,4,3,1,4,0,8614,0,40,38,1
44,4,155930,9,2,3,0,4,1,0,0,60,38,0
34,2,201122,6,2,2,0,4,1,0,0,48,38,1
27,2,101709,5,4,11,3,1,1,0,0,40,38,0
49,2,140121,5,0,3,4,4,1,0,0,50,38,0
48,2,172709,5,0,7,4,2,0,0,0,40,38,0
47,2,120131,5,2,2,0,4,1,0,0,50,38,1
34,2,117444,9,2,3,0,4,1,0,0,65,38,1
27,2,256764,8,4,11,1,4,1,0,0,40,38,0
24,2,223811,6,2,2,0,4,1,0,0,40,38,0
24,2,201603,5,0,5,1,4,1,0,0,30,38,0
25,2,138765,6,2,6,0,4,1,0,0,40,38,0
